file	keyword	line_number	matched_text	category	sha256
session#0ea51d4a29fa/main.m	results	63	resultdir = './Results';	SAVE_OPERATION	fa01b62dff72ec1d
session#0ea51d4a29fa/main.m	save(	67	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	fa01b62dff72ec1d
session#5bf23ee4b484/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5bf23ee4b484/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#5bf23ee4b484/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5bf23ee4b484/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#5bf23ee4b484/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#5bf23ee4b484/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#5bf23ee4b484/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#5bf23ee4b484/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5bf23ee4b484/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#5bf23ee4b484/main.m	results	4	%% check FOV script results that you have written down	SAVE_OPERATION	fa01b62dff72ec1d
session#5bf23ee4b484/main.m	results	10	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	fa01b62dff72ec1d
session#5bf23ee4b484/main.m	trigger	13	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	fa01b62dff72ec1d
session#5bf23ee4b484/main.m	results	27	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	fa01b62dff72ec1d
session#5bf23ee4b484/main.m	results	63	resultdir = './Results';	SAVE_OPERATION	fa01b62dff72ec1d
session#5bf23ee4b484/main.m	save(	67	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	fa01b62dff72ec1d
session#d8dad087813b/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#d8dad087813b/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#d8dad087813b/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#d8dad087813b/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#d8dad087813b/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#d8dad087813b/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#d8dad087813b/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#d8dad087813b/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#d8dad087813b/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#d8dad087813b/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#d8dad087813b/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#d8dad087813b/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#d8dad087813b/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#d8dad087813b/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#d8dad087813b/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#d8dad087813b/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#98ddf7150d93/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	eb9dc42739c61be2
session#98ddf7150d93/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	eb9dc42739c61be2
session#98ddf7150d93/main.m	results	4	%% check FOV script results that you have written down	SAVE_OPERATION	8a7291c3500c9452
session#98ddf7150d93/main.m	results	10	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	8a7291c3500c9452
session#98ddf7150d93/main.m	trigger	13	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	8a7291c3500c9452
session#98ddf7150d93/main.m	results	27	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	8a7291c3500c9452
session#98ddf7150d93/main.m	results	63	resultdir = 'Results';	SAVE_OPERATION	8a7291c3500c9452
session#98ddf7150d93/main.m	save(	67	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	8a7291c3500c9452
session#f27923bc6532/Show_movie.m	sync	8	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	screen('flip'	68	Screen('Flip', win);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#f27923bc6532/Show_movie.m	forp	72	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	playmovie	81	Screen('PlayMovie', movie, 1);	FRAME_TIMING	88923aeac42f475d
session#f27923bc6532/Show_movie.m	trigger	86	% only look for t as trigger	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	forp	87	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	kbqueue	87	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	kbqueue	88	KbQueueStart;	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	kbcheck	90	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	time	90	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#f27923bc6532/Show_movie.m	kbqueue	92	KbQueueWait	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	kbcheck	96	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	88923aeac42f475d
session#f27923bc6532/Show_movie.m	playmovie	100	Screen('PlayMovie', movie, 0);	FRAME_TIMING	88923aeac42f475d
session#f27923bc6532/Show_movie.m	frame	109	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	88923aeac42f475d
session#f27923bc6532/Show_movie.m	getmovieimage	111	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	88923aeac42f475d
session#f27923bc6532/Show_movie.m	screen('flip'	127	Screen('Flip', win);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#f27923bc6532/Show_movie.m	playmovie	135	Screen('PlayMovie', movie, 0);	FRAME_TIMING	88923aeac42f475d
session#f27923bc6532/main.m	results	4	%% check FOV script results that you have written down	SAVE_OPERATION	fa01b62dff72ec1d
session#f27923bc6532/main.m	results	10	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	fa01b62dff72ec1d
session#f27923bc6532/main.m	trigger	13	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	fa01b62dff72ec1d
session#f27923bc6532/main.m	results	27	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	fa01b62dff72ec1d
session#f27923bc6532/main.m	results	63	resultdir = './Results';	SAVE_OPERATION	fa01b62dff72ec1d
session#f27923bc6532/main.m	save(	67	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	fa01b62dff72ec1d
session#e623afe8c102/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e623afe8c102/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#e623afe8c102/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e623afe8c102/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#e623afe8c102/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#e623afe8c102/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#e623afe8c102/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#e623afe8c102/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#e623afe8c102/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#e623afe8c102/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#e623afe8c102/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#e623afe8c102/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#e623afe8c102/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#e623afe8c102/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#e623afe8c102/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#e623afe8c102/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#4e400900addc/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#4e400900addc/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#4e400900addc/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#4e400900addc/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#4e400900addc/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#4e400900addc/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#4e400900addc/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#4e400900addc/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#4e400900addc/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#4e400900addc/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#4e400900addc/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#4e400900addc/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#4e400900addc/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#4e400900addc/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#4e400900addc/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#4e400900addc/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#95a6f90f426d/Show_movie.m	sync	8	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	screen('flip'	68	Screen('Flip', win);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	forp	72	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	playmovie	81	Screen('PlayMovie', movie, 1);	FRAME_TIMING	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	trigger	86	% only look for t as trigger	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	forp	87	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	kbqueue	87	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	kbqueue	88	KbQueueStart;	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	kbcheck	90	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	time	90	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	kbqueue	92	KbQueueWait	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	kbcheck	96	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	playmovie	100	Screen('PlayMovie', movie, 0);	FRAME_TIMING	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	frame	109	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	getmovieimage	111	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	screen('flip'	127	Screen('Flip', win);	PSYCHTOOLBOX_TIME	88923aeac42f475d
session#95a6f90f426d/Show_movie.m	playmovie	135	Screen('PlayMovie', movie, 0);	FRAME_TIMING	88923aeac42f475d
session#95a6f90f426d/main.m	results	4	%% check FOV script results that you have written down	SAVE_OPERATION	fa01b62dff72ec1d
session#95a6f90f426d/main.m	results	10	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	fa01b62dff72ec1d
session#95a6f90f426d/main.m	trigger	13	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	fa01b62dff72ec1d
session#95a6f90f426d/main.m	results	27	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	fa01b62dff72ec1d
session#95a6f90f426d/main.m	results	63	resultdir = './Results';	SAVE_OPERATION	fa01b62dff72ec1d
session#95a6f90f426d/main.m	save(	67	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	fa01b62dff72ec1d
session#b0aef79a9feb/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#b0aef79a9feb/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#b0aef79a9feb/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#b0aef79a9feb/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#b0aef79a9feb/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#b0aef79a9feb/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#b0aef79a9feb/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#b0aef79a9feb/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
