subject	session	task	run	part	bold	events_expected	events_exists
sub-067	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-movie_run-03_bold.nii.gz	sub-067_ses-02_task-movie_run-03_events.tsv	False
sub-067	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-movie_run-01_bold.nii.gz	sub-067_ses-02_task-movie_run-01_events.tsv	False
sub-067	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-movie_run-07_bold.nii.gz	sub-067_ses-02_task-movie_run-07_events.tsv	False
sub-067	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-movie_run-05_bold.nii.gz	sub-067_ses-02_task-movie_run-05_events.tsv	False
sub-067	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-rest_run-01_bold.nii.gz	sub-067_ses-02_task-rest_run-01_events.tsv	False
sub-083	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-movie_run-03_bold.nii.gz	sub-083_ses-01_task-movie_run-03_events.tsv	False
sub-083	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-control_run-05_bold.nii.gz	sub-083_ses-01_task-control_run-05_events.tsv	False
sub-083	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-rest_run-01_bold.nii.gz	sub-083_ses-01_task-rest_run-01_events.tsv	False
sub-083	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-movie_run-01_bold.nii.gz	sub-083_ses-01_task-movie_run-01_events.tsv	False
sub-083	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-movie_run-07_bold.nii.gz	sub-083_ses-01_task-movie_run-07_events.tsv	False
sub-083	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-control_run-01_bold.nii.gz	sub-083_ses-01_task-control_run-01_events.tsv	False
sub-083	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-control_run-03_bold.nii.gz	sub-083_ses-01_task-control_run-03_events.tsv	False
sub-083	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-movie_run-05_bold.nii.gz	sub-083_ses-01_task-movie_run-05_events.tsv	False
sub-083	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-fmri_run-07_bold.nii.gz	sub-083_ses-01_task-fmri_run-07_events.tsv	False
sub-083	ses-01	fmri	09	mag	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-fmri_run-09_bold.nii.gz	sub-083_ses-01_task-fmri_run-09_events.tsv	False
sub-055	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-movie_run-05_bold.nii.gz	sub-055_ses-01_task-movie_run-05_events.tsv	False
sub-055	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-movie_run-01_bold.nii.gz	sub-055_ses-01_task-movie_run-01_events.tsv	False
sub-055	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-movie_run-03_bold.nii.gz	sub-055_ses-01_task-movie_run-03_events.tsv	False
sub-055	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-control_run-01_bold.nii.gz	sub-055_ses-01_task-control_run-01_events.tsv	False
sub-022	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-control_run-05_bold.nii.gz	sub-022_ses-01_task-control_run-05_events.tsv	False
sub-022	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-control_run-03_bold.nii.gz	sub-022_ses-01_task-control_run-03_events.tsv	False
sub-022	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-control_run-01_bold.nii.gz	sub-022_ses-01_task-control_run-01_events.tsv	False
sub-022	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-movie_run-05_bold.nii.gz	sub-022_ses-01_task-movie_run-05_events.tsv	False
sub-022	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-movie_run-07_bold.nii.gz	sub-022_ses-01_task-movie_run-07_events.tsv	False
sub-022	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-rest_run-01_bold.nii.gz	sub-022_ses-01_task-rest_run-01_events.tsv	False
sub-022	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-movie_run-01_bold.nii.gz	sub-022_ses-01_task-movie_run-01_events.tsv	False
sub-022	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-022/ses-01/func/sub-022_ses-01_task-movie_run-03_bold.nii.gz	sub-022_ses-01_task-movie_run-03_events.tsv	False
sub-022	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-03_bold.nii.gz	sub-022_ses-02_task-movie_run-03_events.tsv	False
sub-022	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-rest_run-01_bold.nii.gz	sub-022_ses-02_task-rest_run-01_events.tsv	False
sub-022	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-05_bold.nii.gz	sub-022_ses-02_task-control_run-05_events.tsv	False
sub-022	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-01_bold.nii.gz	sub-022_ses-02_task-movie_run-01_events.tsv	False
sub-022	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-07_bold.nii.gz	sub-022_ses-02_task-movie_run-07_events.tsv	False
sub-022	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-03_bold.nii.gz	sub-022_ses-02_task-control_run-03_events.tsv	False
sub-022	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-01_bold.nii.gz	sub-022_ses-02_task-control_run-01_events.tsv	False
sub-022	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-05_bold.nii.gz	sub-022_ses-02_task-movie_run-05_events.tsv	False
sub-028	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-control_run-05_bold.nii.gz	sub-028_ses-01_task-control_run-05_events.tsv	False
sub-028	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-movie_run-01_bold.nii.gz	sub-028_ses-01_task-movie_run-01_events.tsv	False
sub-028	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-movie_run-03_bold.nii.gz	sub-028_ses-01_task-movie_run-03_events.tsv	False
sub-028	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-rest_run-01_bold.nii.gz	sub-028_ses-01_task-rest_run-01_events.tsv	False
sub-028	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-movie_run-05_bold.nii.gz	sub-028_ses-01_task-movie_run-05_events.tsv	False
sub-028	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-control_run-01_bold.nii.gz	sub-028_ses-01_task-control_run-01_events.tsv	False
sub-028	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-movie_run-07_bold.nii.gz	sub-028_ses-01_task-movie_run-07_events.tsv	False
sub-028	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-control_run-03_bold.nii.gz	sub-028_ses-01_task-control_run-03_events.tsv	False
sub-028	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-control_run-03_bold.nii.gz	sub-028_ses-02_task-control_run-03_events.tsv	False
sub-028	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-rest_run-01_bold.nii.gz	sub-028_ses-02_task-rest_run-01_events.tsv	False
sub-028	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-control_run-01_bold.nii.gz	sub-028_ses-02_task-control_run-01_events.tsv	False
sub-028	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-control_run-05_bold.nii.gz	sub-028_ses-02_task-control_run-05_events.tsv	False
sub-028	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-movie_run-01_bold.nii.gz	sub-028_ses-02_task-movie_run-01_events.tsv	False
sub-028	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-movie_run-03_bold.nii.gz	sub-028_ses-02_task-movie_run-03_events.tsv	False
sub-028	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-movie_run-05_bold.nii.gz	sub-028_ses-02_task-movie_run-05_events.tsv	False
sub-028	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-movie_run-07_bold.nii.gz	sub-028_ses-02_task-movie_run-07_events.tsv	False
sub-009	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-rest_run-01_bold.nii.gz	sub-009_ses-02_task-rest_run-01_events.tsv	False
sub-009	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-control_run-05_bold.nii.gz	sub-009_ses-02_task-control_run-05_events.tsv	False
sub-009	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-movie_run-07_bold.nii.gz	sub-009_ses-02_task-movie_run-07_events.tsv	False
sub-009	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-movie_run-05_bold.nii.gz	sub-009_ses-02_task-movie_run-05_events.tsv	False
sub-009	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-movie_run-03_bold.nii.gz	sub-009_ses-02_task-movie_run-03_events.tsv	False
sub-009	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-control_run-01_bold.nii.gz	sub-009_ses-02_task-control_run-01_events.tsv	False
sub-009	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-movie_run-01_bold.nii.gz	sub-009_ses-02_task-movie_run-01_events.tsv	False
sub-009	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-control_run-03_bold.nii.gz	sub-009_ses-02_task-control_run-03_events.tsv	False
sub-009	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-movie_run-07_bold.nii.gz	sub-009_ses-01_task-movie_run-07_events.tsv	False
sub-009	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-movie_run-05_bold.nii.gz	sub-009_ses-01_task-movie_run-05_events.tsv	False
sub-009	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-movie_run-03_bold.nii.gz	sub-009_ses-01_task-movie_run-03_events.tsv	False
sub-009	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-movie_run-01_bold.nii.gz	sub-009_ses-01_task-movie_run-01_events.tsv	False
sub-009	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-rest_run-01_bold.nii.gz	sub-009_ses-01_task-rest_run-01_events.tsv	False
sub-009	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-control_run-01_bold.nii.gz	sub-009_ses-01_task-control_run-01_events.tsv	False
sub-009	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-control_run-03_bold.nii.gz	sub-009_ses-01_task-control_run-03_events.tsv	False
sub-009	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-control_run-05_bold.nii.gz	sub-009_ses-01_task-control_run-05_events.tsv	False
sub-003	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-movie_run-07_bold.nii.gz	sub-003_ses-01_task-movie_run-07_events.tsv	False
sub-003	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-control_run-05_bold.nii.gz	sub-003_ses-01_task-control_run-05_events.tsv	False
sub-003	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-movie_run-05_bold.nii.gz	sub-003_ses-01_task-movie_run-05_events.tsv	False
sub-003	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-movie_run-03_bold.nii.gz	sub-003_ses-01_task-movie_run-03_events.tsv	False
sub-003	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-control_run-03_bold.nii.gz	sub-003_ses-01_task-control_run-03_events.tsv	False
sub-003	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-movie_run-01_bold.nii.gz	sub-003_ses-01_task-movie_run-01_events.tsv	False
sub-003	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-control_run-01_bold.nii.gz	sub-003_ses-01_task-control_run-01_events.tsv	False
sub-003	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-003/ses-01/func/sub-003_ses-01_task-rest_run-01_bold.nii.gz	sub-003_ses-01_task-rest_run-01_events.tsv	False
sub-003	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-movie_run-07_bold.nii.gz	sub-003_ses-02_task-movie_run-07_events.tsv	False
sub-003	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-movie_run-05_bold.nii.gz	sub-003_ses-02_task-movie_run-05_events.tsv	False
sub-003	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-control_run-05_bold.nii.gz	sub-003_ses-02_task-control_run-05_events.tsv	False
sub-003	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-control_run-03_bold.nii.gz	sub-003_ses-02_task-control_run-03_events.tsv	False
sub-003	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-movie_run-03_bold.nii.gz	sub-003_ses-02_task-movie_run-03_events.tsv	False
sub-003	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-movie_run-01_bold.nii.gz	sub-003_ses-02_task-movie_run-01_events.tsv	False
sub-003	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-control_run-01_bold.nii.gz	sub-003_ses-02_task-control_run-01_events.tsv	False
sub-003	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-rest_run-01_bold.nii.gz	sub-003_ses-02_task-rest_run-01_events.tsv	False
sub-074	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-rest_run-01_bold.nii.gz	sub-074_ses-02_task-rest_run-01_events.tsv	False
sub-074	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-movie_run-01_bold.nii.gz	sub-074_ses-02_task-movie_run-01_events.tsv	False
sub-074	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-movie_run-03_bold.nii.gz	sub-074_ses-02_task-movie_run-03_events.tsv	False
sub-074	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-movie_run-05_bold.nii.gz	sub-074_ses-02_task-movie_run-05_events.tsv	False
sub-074	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-movie_run-07_bold.nii.gz	sub-074_ses-02_task-movie_run-07_events.tsv	False
sub-074	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-control_run-03_bold.nii.gz	sub-074_ses-02_task-control_run-03_events.tsv	False
sub-074	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-control_run-01_bold.nii.gz	sub-074_ses-02_task-control_run-01_events.tsv	False
sub-074	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-movie_run-05_bold.nii.gz	sub-074_ses-01_task-movie_run-05_events.tsv	False
sub-074	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-movie_run-07_bold.nii.gz	sub-074_ses-01_task-movie_run-07_events.tsv	False
sub-074	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-control_run-05_bold.nii.gz	sub-074_ses-01_task-control_run-05_events.tsv	False
sub-074	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-movie_run-01_bold.nii.gz	sub-074_ses-01_task-movie_run-01_events.tsv	False
sub-074	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-control_run-03_bold.nii.gz	sub-074_ses-01_task-control_run-03_events.tsv	False
sub-074	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-rest_run-01_bold.nii.gz	sub-074_ses-01_task-rest_run-01_events.tsv	False
sub-074	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-control_run-01_bold.nii.gz	sub-074_ses-01_task-control_run-01_events.tsv	False
sub-074	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-movie_run-03_bold.nii.gz	sub-074_ses-01_task-movie_run-03_events.tsv	False
sub-046	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-movie_run-01_bold.nii.gz	sub-046_ses-02_task-movie_run-01_events.tsv	False
sub-046	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-movie_run-03_bold.nii.gz	sub-046_ses-02_task-movie_run-03_events.tsv	False
sub-046	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-movie_run-05_bold.nii.gz	sub-046_ses-02_task-movie_run-05_events.tsv	False
sub-046	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-movie_run-07_bold.nii.gz	sub-046_ses-02_task-movie_run-07_events.tsv	False
sub-046	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-control_run-05_bold.nii.gz	sub-046_ses-02_task-control_run-05_events.tsv	False
sub-046	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-control_run-03_bold.nii.gz	sub-046_ses-02_task-control_run-03_events.tsv	False
sub-046	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-rest_run-01_bold.nii.gz	sub-046_ses-02_task-rest_run-01_events.tsv	False
sub-046	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-control_run-01_bold.nii.gz	sub-046_ses-02_task-control_run-01_events.tsv	False
sub-046	ses-01	fmri	09	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-09_bold.nii.gz	sub-046_ses-01_task-fmri_run-09_events.tsv	False
sub-046	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-movie_run-05_bold.nii.gz	sub-046_ses-01_task-movie_run-05_events.tsv	False
sub-046	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-movie_run-07_bold.nii.gz	sub-046_ses-01_task-movie_run-07_events.tsv	False
sub-046	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-movie_run-01_bold.nii.gz	sub-046_ses-01_task-movie_run-01_events.tsv	False
sub-046	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-movie_run-03_bold.nii.gz	sub-046_ses-01_task-movie_run-03_events.tsv	False
sub-046	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-control_run-05_bold.nii.gz	sub-046_ses-01_task-control_run-05_events.tsv	False
sub-046	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-rest_run-01_bold.nii.gz	sub-046_ses-01_task-rest_run-01_events.tsv	False
sub-046	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-control_run-03_bold.nii.gz	sub-046_ses-01_task-control_run-03_events.tsv	False
sub-046	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-07_bold.nii.gz	sub-046_ses-01_task-fmri_run-07_events.tsv	False
sub-046	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-control_run-01_bold.nii.gz	sub-046_ses-01_task-control_run-01_events.tsv	False
sub-031	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-movie_run-05_bold.nii.gz	sub-031_ses-02_task-movie_run-05_events.tsv	False
sub-031	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-control_run-03_bold.nii.gz	sub-031_ses-02_task-control_run-03_events.tsv	False
sub-031	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-movie_run-07_bold.nii.gz	sub-031_ses-02_task-movie_run-07_events.tsv	False
sub-031	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-rest_run-01_bold.nii.gz	sub-031_ses-02_task-rest_run-01_events.tsv	False
